,Unnamed: 0,Ticker,CIK,Year,Y-1 ROE,ROE,Y+1 ROE,Y-1 Asset,Asset,Y+1 Asset,Year-1 Revenue,Revenue,Year+1 Revenue,Year-1 Net Income,Net Income,Year+1 Net Income,Accession Number,Conformed Submission Type,Conformed Period Of Report,Filed As Of Date,Date As Of Change,Company Conformed Name,Fiscal Year End,Y-1 Profit Margin,Y Profit Margin,Y+1 Profit Margin,Current Revenue YOY,Next Revenue YOY,Current Profit Margin YOY,Next Profit Margin YOY,Current ROE YOY,Future ROE YOY
2555,2555,PG US,80424,2022,30.80147478,32.36873553,32.06886152,119307.0,117208.0,120829.0,76118.0,80187.0,82006.0,14306.0,14742.0,14653.0,0000080424-22-000064,10-K,2022-06-30,2022-08-05,20220805,PROCTER & GAMBLE Co,0630,0.1879450327123676,0.1838452617007744,0.1786820476550496,0.05345647547229304,0.02268447503959492,-0.0040997710115932,-0.0051632140457248,0.015672607500000026,-0.0029987401000000345
2556,2556,PG US,80424,2023,32.36873553,32.06886152,32.06886152,117208.0,120829.0,120829.0,80187.0,82006.0,0.0,14742.0,14653.0,0.0,0000080424-23-000073,10-K,2023-06-30,2023-08-04,20230804,PROCTER & GAMBLE Co,0630,0.1838452617007744,0.1786820476550496,,0.02268447503959492,0.0,-0.0051632140457248,,-0.0029987401000000345,0.0
2557,2557,PKG US,75677,2002,14.60523754,6.154272543,-1.802234907,1971.78002929687,1982.551,1985.126,1789.96,1735.86,1735.53,106.42,48.18,-14.36,0001047469-03-009199,10-K,2002-12-31,2003-03-19,Not found,PACKAGING CORP OF AMERICA,1231,0.0594538425439674,0.0277556945836645,-0.0082741295166318,-0.03022413908690702,-0.00019010749714831743,,-0.0360298241002963,-0.08450964997,-0.0795650745
2558,2558,PKG US,75677,2005,8.511191604,7.018592519,18.21043103,2082.774,1973.298,1986.976,1890.09,1993.66,2187.05,68.73,52.6,125.03,0001104659-06-010794,10-K,2005-12-31,2006-02-21,20060221,PACKAGING CORP OF AMERICA,1231,0.0363633477770899,0.026383636126521,0.0571683317711071,0.05479633244977755,0.09700249791840143,-0.0013720584571435,0.0307846956445861,-0.014925990850000001,0.11191838510999999
2559,2559,PKG US,75677,2007,18.21043103,23.41487727,18.77188004,1986.976,2035.857,1939.741,2187.05,2316.01,2360.49,125.03,170.07,135.61,0001047469-08-001511,10-K,2007-12-31,2008-02-20,20080220,PACKAGING CORP OF AMERICA,1231,0.0571683317711071,0.0734323254217382,0.0574499362420514,0.05896527285613051,0.019205443845233594,0.0470486892952171,-0.0159823891796867,0.052044462400000026,-0.046429972300000025
2560,2560,PKG US,75677,2008,23.41487727,18.77188004,33.59818144,2035.857,1939.741,2152.84,2316.01,2360.49,2147.59,170.07,135.61,265.9,0000950137-09-001376,10-K,2008-12-31,2009-02-27,20090227,PACKAGING CORP OF AMERICA,1231,0.0734323254217382,0.0574499362420514,0.1238132045688422,0.019205443845233594,-0.09019313786544303,-0.0159823891796867,0.0663632683267908,-0.046429972300000025,0.14826301399999997
2561,2561,PKG US,75677,2009,18.77188004,33.59818144,21.5358053,1939.741,2152.84,2224.274,2360.49,2147.59,2435.61,135.61,265.9,205.44,0000950123-10-013747,10-K,2009-12-31,2010-02-17,20100217,PACKAGING CORP OF AMERICA,1231,0.0574499362420514,0.1238132045688422,0.0843484794363629,-0.09019313786544303,0.134113122150876,0.0663632683267908,-0.0394647251324793,0.14826301399999997,-0.12062376139999997
2562,2562,PKG US,75677,2010,33.59818144,21.5358053,16.3090049,2152.84,2224.274,2412.499,2147.59,2435.61,2620.11,265.9,205.44,158.03,0000950123-11-016543,10-K,2010-12-31,2011-02-22,20110222,PACKAGING CORP OF AMERICA,1231,0.1238132045688422,0.0843484794363629,0.0603142616149703,0.134113122150876,0.07575104388633647,-0.0394647251324793,-0.0240342178213926,-0.12062376139999997,-0.052268003999999986
2563,2563,PKG US,75677,2011,21.5358053,16.3090049,17.25900785,2224.274,2412.499,2453.768,2435.61,2620.11,2843.88,205.44,158.03,163.82,0001193125-12-070269,10-K,2011-12-31,2012-02-21,20120221,PACKAGING CORP OF AMERICA,1231,0.0843484794363629,0.0603142616149703,0.0576043996230501,0.07575104388633647,0.08540481124838273,-0.0240342178213926,-0.0027098619919201,-0.052268003999999986,0.009500029499999983
2564,2564,PKG US,75677,2012,16.3090049,17.25900785,37.94071259,2412.499,2453.768,5243.8,2620.11,2843.88,3665.3,158.03,163.82,441.3,0001193125-13-083569,10-K,2012-12-31,2013-02-28,20130228,PACKAGING CORP OF AMERICA,1231,0.0603142616149703,0.0576043996230501,0.1203994216025973,0.08540481124838273,0.28883778499796064,-0.0027098619919201,0.0627950219795471,0.009500029499999983,0.20681704739999998
2565,2565,PKG US,75677,2013,17.25900785,37.94071259,26.88485859,2453.768,5243.8,5348.5,2843.88,3665.3,5852.6,163.82,441.3,392.6,0000075677-14-000009,10-K,2013-12-31,2014-02-28,20140228,PACKAGING CORP OF AMERICA,1231,0.0576043996230501,0.1203994216025973,0.0670812972012439,0.28883778499796064,0.5967587919133495,0.0627950219795471,-0.0533181244013534,0.20681704739999998,-0.11055853999999997
2566,2566,PKG US,75677,2014,37.94071259,26.88485859,27.36234824,5243.8,5348.5,5272.3,3665.3,5852.6,5741.7,441.3,392.6,436.8,0000075677-15-000007,10-K,2014-12-31,2015-02-27,20150227,PACKAGING CORP OF AMERICA,1231,0.1203994216025973,0.0670812972012439,0.0760750300433669,0.5967587919133495,-0.018948843249154357,-0.0533181244013534,0.008993732842123,-0.11055853999999997,0.00477489649999999
2567,2567,PKG US,75677,2015,26.88485859,27.36234824,26.24149008,5348.5,5272.3,5777.0,5852.6,5741.7,5779.0,392.6,436.8,449.6,0000075677-16-000030,10-K,2015-12-31,2016-02-26,20160226,PACKAGING CORP OF AMERICA,1231,0.0670812972012439,0.0760750300433669,0.0777989271500259,-0.018948843249154357,0.006496333838410306,0.008993732842123,0.001723897106659,0.00477489649999999,-0.01120858160000001
2568,2568,PKG US,75677,2017,26.24149008,33.63433442,30.16683831,5777.0,6197.5,6569.7,5779.0,6444.9,7014.6,449.6,668.6,738.0,0000075677-17-000004,10-K,2017-02-28,2017-02-28,20170228,PACKAGING CORP OF AMERICA,1231,0.0777989271500259,0.1037409424506198,0.1052091352322299,0.1152275480186884,0.0883954754922498,0.0276659124072529,0.00146819278161,0.07392844340000003,-0.034674961100000026
2569,2569,PKG US,75677,2017,26.24149008,33.63433442,30.16683831,5777.0,6197.5,6569.7,5779.0,6444.9,7014.6,449.6,668.6,738.0,0001564590-18-003690,10-K,2017-12-31,2018-02-28,20180228,PACKAGING CORP OF AMERICA,1231,0.0777989271500259,0.1037409424506198,0.1052091352322299,0.1152275480186884,0.0883954754922498,0.0,0.00146819278161,0.07392844340000003,-0.034674961100000026
2570,2570,PKG US,75677,2018,33.63433442,30.16683831,24.06936658,6197.5,6569.7,7235.8,6444.9,7014.6,6964.3,668.6,738.0,696.4,0001564590-19-005284,10-K,2018-12-31,2019-02-28,20190228,PACKAGING CORP OF AMERICA,1231,0.1037409424506198,0.1052091352322299,0.0999956923165285,0.0883954754922498,-0.007170758133036803,0.00146819278161,-0.0052134429157013,-0.034674961100000026,-0.06097471729999999
2571,2571,PKG US,75677,2020,24.06936658,14.48086999,24.35835704,7235.8,7433.2,7836.8,6964.3,6658.2,7730.3,696.4,461.0,841.1,0001564590-21-008051,10-K,2020-12-31,2021-02-24,20210224,PACKAGING CORP OF AMERICA,1231,0.0999956923165285,0.0692379321738608,0.1088056090966715,-0.04395273035337366,0.1610194947583432,-0.0359712030583691,0.0395676769228107,-0.09588496590000001,0.09877487050000001
2572,2572,PKG US,75677,2021,14.48086999,24.35835704,28.0961742,7433.2,7836.8,8003.8,6658.2,7730.3,8478.0,461.0,841.1,1029.8,0000950170-22-001913,10-K,2021-12-31,2022-02-24,20220224,PACKAGING CORP OF AMERICA,1231,0.0692379321738608,0.1088056090966715,0.1214673271998112,0.1610194947583432,0.09672328370179684,0.0395676769228107,0.0126617181031397,0.09877487050000001,0.03737817159999999
2573,2573,PKG US,75677,2022,24.35835704,28.0961742,,7836.8,8003.8,,7730.3,8478.0,7802.4,841.1,1029.8,765.2,0000950170-23-003990,10-K,2022-12-31,2023-02-23,20230223,PACKAGING CORP OF AMERICA,1231,0.1088056090966715,0.1214673271998112,0.0980723879831846,0.09672328370179684,-0.07968860580325554,0.0126617181031397,-0.0233949392166265,0.03737817159999999,
2574,2574,PLD US,1045609,2003,7.117982211,7.736665676,7.57851567,4992.494,5420.666,6386.943,600.14,619.68,665.69,124.24,134.02,125.47,0000950134-04-016803,10-K/A,2003-12-31,2004-11-09,20041108,AMB PROPERTY CORP,1231,0.2070183623821108,0.2162729150529306,0.1884811248479021,0.03255906955043808,0.07424799896720913,,-0.0277917902050284,0.006186834650000001,-0.0015815000600000052
2575,2575,PLD US,1045609,2006,15.18869644,11.41889379,13.23555197,6802.739,6713.512,7262.403,676.15,729.9,671.29,257.81,224.07,314.26,0000950134-07-003972,10-K,2006-12-31,2007-02-23,20070223,AMB PROPERTY CORP,1231,0.3812911336241958,0.3069872585285655,0.4681434253452308,0.0794941950750574,-0.08029867105082888,0.0907143434756349,0.1611561668166652,-0.03769802649999999,0.01816658179999999
2576,2576,PM US,1413329,2015,,,,35187.0,33956.0,36851.0,29767.0,26794.0,26685.0,7493.0,6873.0,6967.0,0001413329-16-000076,10-K,2015-12-31,2016-02-17,20160217,Philip Morris International Inc.,1231,0.2517217052440622,0.256512652086288,0.2610830054337643,-0.09987570127994083,-0.004068074942151223,,0.0045703533474762,,
2577,2577,PM US,1413329,2016,,,,33956.0,36851.0,42968.0,26794.0,26685.0,28748.0,6873.0,6967.0,6035.0,0001413329-17-000014,10-K,2016-12-31,2017-02-14,20170214,Philip Morris International Inc.,1231,0.256512652086288,0.2610830054337643,0.2099276471406706,-0.004068074942151223,0.07730934982199744,0.0045703533474762,-0.0511553582930936,,
2578,2578,PM US,1413329,2019,,,,39801.0,42875.0,44815.0,29625.0,29805.0,28694.0,7911.0,7185.0,8056.0,0001413329-20-000007,10-K,2019-12-31,2020-02-07,20200207,Philip Morris International Inc.,1231,0.2670379746835443,0.241066935078007,0.280755558653377,0.006075949367088551,-0.03727562489515179,-0.0200160703557572,0.0396886235753699,,
2579,2579,PM US,1413329,2020,,,,42875.0,44815.0,41290.0,29805.0,28694.0,31405.0,7185.0,8056.0,9109.0,0001413329-21-000007,10-K,2020-12-31,2021-02-09,20210209,Philip Morris International Inc.,1231,0.241066935078007,0.280755558653377,0.2900493551982168,-0.03727562489515179,0.09447968216351854,0.0396886235753699,0.0092937965448398,,
2580,2580,PM US,1413329,2021,,,,44815.0,41290.0,61681.0,28694.0,31405.0,31762.0,8056.0,9109.0,9048.0,0001413329-22-000011,10-K,2021-12-31,2022-02-11,20220211,Philip Morris International Inc.,1231,0.280755558653377,0.2900493551982168,0.2848687110383477,0.09447968216351854,0.011367616621557053,0.0092937965448398,-0.0051806441598691,,
2581,2581,PM US,1413329,2022,,,,41290.0,61681.0,65304.0,31405.0,31762.0,35174.0,9109.0,9048.0,7813.0,0001413329-23-000025,10-K,2022-12-31,2023-02-10,20230210,Philip Morris International Inc.,1231,0.2900493551982168,0.2848687110383477,0.2221242963552624,0.011367616621557053,0.10742396574523005,-0.0051806441598691,-0.0627444146830853,,
2582,2582,PNC US,713676,2003,18.67255939,14.83129403,16.96333593,66377.0,68168.0,79723.0,6369.0,5969.0,6229.0,1184.0,1001.0,1197.0,0001193125-04-040348,10-K,2003-12-31,2004-03-12,Not found,PNC FINANCIAL SERVICES GROUP INC,1231,0.1859004553305071,0.167699782208075,0.1921656766736234,-0.06280420788192809,0.043558384989110355,,0.0244658944655483,-0.03841265359999999,0.02132041899999999
2583,2583,PNR US,77360,2005,12.63992689,12.32261794,11.39201931,3120.575,3253.755,3364.979,2278.13,2946.58,3154.47,171.23,185.05,183.73,0000950134-06-003965,10-K,2005-12-31,2006-03-01,20060228,PENTAIR INC,1231,0.0751625236487821,0.062801620862152,0.0582443326454206,0.2934204808329637,0.07055298006502442,,-0.0045572882167314,-0.0031730894999999924,-0.009305986300000004
2584,2584,PODD US,1145197,2015,-49.41801887,-124.7370207,-59.42119937,297.182,275.126,456.647,288.72,263.89,366.99,-51.5,-73.52,-28.88,0001145197-16-000083,10-K,2015-12-31,2016-02-29,20160229,INSULET CORP,1231,-0.178373510667775,-0.2786009322066012,-0.0786942423499277,-0.0860002770850653,0.39069309181856093,,0.1999066898566734,-0.7531900183000001,0.6531582133
2585,2585,PODD US,1145197,2016,-124.7370207,-59.42119937,-24.20849386,275.126,456.647,816.744,263.89,366.99,463.77,-73.52,-28.88,-26.83,0001145197-17-000005,10-K,2016-12-31,2017-02-28,20170227,INSULET CORP,1231,-0.2786009322066012,-0.0786942423499277,-0.057851952476443,0.39069309181856093,0.26371290770865685,0.1999066898566734,0.0208422898734847,0.6531582133,0.3521270550999999
2586,2586,PODD US,1145197,2017,-59.42119937,-24.20849386,1.776506617,456.647,816.744,928.744,366.99,463.77,563.82,-28.88,-26.83,3.29,0001145197-18-000004,10-K,2017-12-31,2018-02-22,20180221,INSULET CORP,1231,-0.0786942423499277,-0.057851952476443,0.0058351956298109,0.26371290770865685,0.21573193608900976,0.0208422898734847,0.0636871481062539,0.3521270550999999,0.25985000477
2587,2587,PODD US,1145197,2018,-24.20849386,1.776506617,8.055583526,816.744,928.744,1142.9,463.77,563.82,738.2,-26.83,3.29,11.6,0001145197-19-000003,10-K,2018-12-31,2019-02-26,20190225,INSULET CORP,1231,-0.057851952476443,0.0058351956298109,0.0157138986724464,0.21573193608900976,0.3092831045369089,0.0636871481062539,0.0098787030426355,0.25985000477,0.06279076908999999
2588,2588,PODD US,1145197,2019,1.776506617,8.055583526,2.00147167,928.744,1142.9,1872.9,563.82,738.2,904.4,3.29,11.6,6.8,0001145197-20-000004,10-K,2019-12-31,2020-02-26,20200225,INSULET CORP,1231,0.0058351956298109,0.0157138986724464,0.0075187969924812,0.3092831045369089,0.22514223787591425,0.0098787030426355,-0.0081951016799652,0.06279076908999999,-0.060541118559999996
2589,2589,PODD US,1145197,2020,8.055583526,2.00147167,2.896801448,1142.9,1872.9,2048.8,738.2,904.4,1098.8,11.6,6.8,16.8,0001145197-21-000009,10-K,2020-12-31,2021-02-24,20210223,INSULET CORP,1231,0.0157138986724464,0.0075187969924812,0.0152894066254095,0.22514223787591425,0.21494913754975675,-0.0081951016799652,0.0077706096329283,-0.060541118559999996,0.008953297780000003
2590,2590,PODD US,1145197,2021,2.00147167,2.896801448,0.890868597,1872.9,2048.8,2251.1,904.4,1098.8,1305.3,6.8,16.8,4.6,0001145197-22-000012,10-K,2021-12-31,2022-02-24,20220223,INSULET CORP,1231,0.0075187969924812,0.0152894066254095,0.0035240940779897,0.21494913754975675,0.187932289770659,0.0077706096329283,-0.0117653125474198,0.008953297780000003,-0.020059328510000002
2591,2591,PODD US,1145197,2022,2.896801448,0.890868597,34.12455545,2048.8,2251.1,2588.2,1098.8,1305.3,,16.8,4.6,,0001145197-23-000020,10-K,2022-12-31,2023-02-24,20230223,INSULET CORP,1231,0.0152894066254095,0.0035240940779897,,0.187932289770659,,-0.0117653125474198,,-0.020059328510000002,0.33233686853
2592,2592,POOL US,945841,2008,28.52931805,25.28427945,7.775332492,814.854,830.906,743.099,1928.37,1783.68,1539.79,69.39,56.96,19.2,0000945841-09-000010,10-K,2008-12-31,2009-03-02,20090302,POOL CORP,1231,0.035983758303645,0.0319339791890922,0.0124692328174621,-0.07503228114936444,-0.1367341675636886,,-0.01946474637163,-0.03245038600000001,-0.17508946958
2593,2593,POOL US,945841,2010,7.775332492,21.45192596,25.48749575,743.099,728.545,770.902,1539.79,1613.75,1793.32,19.2,57.64,71.99,0000945841-11-000020,10-K,2010-12-31,2011-03-01,20110301,POOL CORP,1231,0.0124692328174621,0.0357180480247869,0.0401434211406776,0.04803252391559898,0.1112749806351665,0.0037840688356947,0.0044253731158906,0.13676593468,0.0403556979
2594,2594,POOL US,945841,2011,21.45192596,25.48749575,29.20432015,728.545,770.902,780.576,1613.75,1793.32,1953.97,57.64,71.99,81.97,0000945841-12-000018,10-K,2011-12-31,2012-02-29,20120229,POOL CORP,1231,0.0357180480247869,0.0401434211406776,0.0419504905397728,0.1112749806351665,0.08958245042714075,0.0044253731158906,0.0018070693990952,0.0403556979,0.037168244
2595,2595,POOL US,945841,2012,25.48749575,29.20432015,34.28289642,770.902,780.576,823.761,1793.32,1953.97,2079.7,71.99,81.97,97.33,0000945841-13-000019,10-K,2012-12-31,2013-03-01,20130301,POOL CORP,1231,0.0401434211406776,0.0419504905397728,0.0468000192335433,0.08958245042714075,0.06434592138057371,0.0018070693990952,0.0048495286937704,0.037168244,0.050785762699999994
2596,2596,POOL US,945841,2013,29.20432015,34.28289642,41.72852258,780.576,823.761,892.937,1953.97,2079.7,2246.56,81.97,97.33,110.69,0000945841-14-000019,10-K,2013-12-31,2014-02-27,20140227,POOL CORP,1231,0.0419504905397728,0.0468000192335433,0.0492708852645822,0.06434592138057371,0.08023272587392416,0.0048495286937704,0.0024708660310389,0.050785762699999994,0.07445626160000003
2597,2597,POOL US,945841,2015,41.72852258,51.30025295,64.62914874,892.937,934.361,994.095,2246.56,2363.14,2570.8,110.69,128.28,148.96,0000945841-16-000190,10-K,2015-12-31,2016-02-26,20160226,POOL CORP,1231,0.0492708852645822,0.0542837072708345,0.0579430527462268,0.0518926714621466,0.08787460751373177,0.0074836880372912,0.0036593454753922,0.09571730369999998,0.13328895790000003
2598,2598,POOL US,945841,2016,51.30025295,64.62914874,89.47370878,934.361,994.095,1101.062,2363.14,2570.8,2788.19,128.28,148.96,191.63,0000945841-17-000028,10-K,2016-12-31,2017-02-24,20170224,POOL CORP,1231,0.0542837072708345,0.0579430527462268,0.0687291755583371,0.08787460751373177,0.08456122607748551,0.0036593454753922,0.0107861228121102,0.13328895790000003,0.2484456003999999
2599,2599,POOL US,945841,2017,64.62914874,89.47370878,104.966244,994.095,1101.062,1240.871,2570.8,2788.19,2998.1,148.96,191.63,234.46,0000945841-18-000020,10-K,2017-12-31,2018-02-28,20180228,POOL CORP,1231,0.0579430527462268,0.0687291755583371,0.0782028618124812,0.08456122607748551,0.07528540020586827,0.0107861228121102,0.0094736862541441,0.2484456003999999,0.1549253522000001
2600,2600,POOL US,945841,2018,89.47370878,104.966244,82.54571848,1101.062,1240.871,1483.266,2788.19,2998.1,3199.52,191.63,234.46,261.58,0000945841-19-000013,10-K,2018-12-31,2019-02-27,20190227,POOL CORP,1231,0.0687291755583371,0.0782028618124812,0.0817560134020103,0.07528540020586827,0.06718254894766695,0.0094736862541441,0.003553151589529,0.1549253522000001,-0.22420525519999998
2601,2601,POOL US,945841,2019,104.966244,82.54571848,69.87814986,1240.871,1483.266,1739.67,2998.1,3199.52,3936.62,234.46,261.58,366.74,0000945841-20-000041,10-K,2019-12-31,2020-02-27,20200227,POOL CORP,1231,0.0782028618124812,0.0817560134020103,0.0931611382353389,0.06718254894766695,0.2303783067460119,0.003553151589529,0.0114051248333286,-0.22420525519999998,-0.1266756862000001
2602,2602,POOL US,945841,2020,82.54571848,69.87814986,76.05798945,1483.266,1739.67,3230.131,3199.52,3936.62,5295.58,261.58,366.74,650.62,0000945841-21-000022,10-K,2020-12-31,2021-02-25,20210225,POOL CORP,1231,0.0817560134020103,0.0931611382353389,0.1228609519637131,0.2303783067460119,0.3452098500744294,0.0114051248333286,0.0296998137283741,-0.1266756862000001,0.061798395900000004
2603,2603,POOL US,945841,2022,76.05798945,64.89779055,41.07008647,3230.131,3565.437,3428.068,5295.58,6179.73,,650.62,748.46,,0000945841-23-000015,10-K,2022-12-31,2023-02-24,20230224,POOL CORP,1231,0.1228609519637131,0.1211153238086453,,0.16695999305080833,,0.0279541855733064,,-0.11160198899999997,-0.23827704079999998
2604,2604,PPG US,79879,2009,14.37733832,9.483488569,20.80909214,14698.0,14240.0,14975.0,15849.0,12239.0,13423.0,538.0,336.0,769.0,0001193125-10-033939,10-K,2009-12-31,2010-02-18,20100218,PPG INDUSTRIES INC,1231,0.0339453593286642,0.0274532233025573,0.057289726588691,-0.22777462300460594,0.0967399297328213,,0.0298365032861336,-0.04893849750999999,0.11325603571000001
2605,2605,PPG US,79879,2010,9.483488569,20.80909214,31.79904167,14240.0,14975.0,14382.0,12239.0,13423.0,13153.0,336.0,769.0,1095.0,0001193125-11-038642,10-K,2010-12-31,2011-02-17,20110217,PPG INDUSTRIES INC,1231,0.0274532233025573,0.057289726588691,0.0832509693606021,0.0967399297328213,-0.02011472845116591,0.0298365032861336,0.025961242771911,0.11325603571000001,0.10989949530000001
2606,2606,PPG US,79879,2019,26.32508834,25.0756506,19.3019229,16015.0,17708.0,19556.0,15374.0,15146.0,13834.0,1341.0,1243.0,1059.0,0000079879-20-000008,10-K,2019-12-31,2020-02-20,20200220,PPG INDUSTRIES INC,1231,0.0872251853779107,0.0820678727056648,0.0765505276854127,-0.014830232860673864,-0.08662353096527131,0.0247781461169738,-0.0055173450202521,-0.012494377400000011,-0.05773727699999998
2607,2607,PPG US,79879,2020,25.0756506,19.3019229,24.03340292,17708.0,19556.0,21351.0,15146.0,13834.0,16802.0,1243.0,1059.0,1439.0,0000079879-21-000008,10-K,2020-12-31,2021-02-18,20210218,PPG INDUSTRIES INC,1231,0.0820678727056648,0.0765505276854127,0.0856445661230805,-0.08662353096527131,0.21454387740349867,-0.0055173450202521,0.0090940384376678,-0.05773727699999998,0.04731480019999999
2608,2608,PPG US,79879,2021,19.3019229,24.03340292,15.93415127,19556.0,21351.0,20744.0,13834.0,16802.0,17652.0,1059.0,1439.0,1026.0,0000079879-22-000009,10-K,2021-12-31,2022-02-17,20220217,PPG INDUSTRIES INC,1231,0.0765505276854127,0.0856445661230805,0.0581237253569,0.21454387740349867,0.050589215569575074,0.0090940384376678,-0.0275208407661805,0.04731480019999999,-0.08099251650000001
